[Header]	
System	9 mL TOC-L with TNM	
S/W Version	1.00	
User		
Date/Time	6/26/2024 6:25:41 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC/TN	Blank 13	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:13:52 PM	1	3	NPOC	2.203	0.1598	NPOC:0.08707mg/L TN:3.100mg/L	80	1	50	1.000	
Unknown	NPOC/TN	Blank 13	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:19:07 PM	1	4	NPOC	2.042	0.1221	NPOC:0.08707mg/L TN:3.100mg/L	80	0	50	1.000	
Unknown	NPOC/TN	Blank 13	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:06:31 PM	1	1	TN	4.261	1.967	NPOC:0.08707mg/L TN:3.100mg/L	80	0	50	1.000	
Unknown	NPOC/TN	Blank 13	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:10:22 PM	1	2	TN	0.6864	8.320	NPOC:0.08707mg/L TN:3.100mg/L	80	1	50	1.000	
Unknown	NPOC/TN	Blank 13	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:13:52 PM	1	3	TN	1.563	6.762	NPOC:0.08707mg/L TN:3.100mg/L	80	0	50	1.000	
Unknown	NPOC/TN	Blank 13	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:19:07 PM	1	4	TN	5.048	0.5688	NPOC:0.08707mg/L TN:3.100mg/L	80	0	50	1.000	
Unknown	NPOC/TN	Blank 14	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:31:54 PM	1	1	NPOC	1.113	-0.09578	NPOC:0.02461mg/L TN:3.575mg/L	81	1	50	1.000	
Unknown	NPOC/TN	Blank 14	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:36:13 PM	1	2	NPOC	1.710	0.04423	NPOC:0.02461mg/L TN:3.575mg/L	81	0	50	1.000	
Unknown	NPOC/TN	Blank 14	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:39:39 PM	1	3	NPOC	1.845	0.07589	NPOC:0.02461mg/L TN:3.575mg/L	81	0	50	1.000	
Unknown	NPOC/TN	Blank 14	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:44:53 PM	1	4	NPOC	1.324	-0.04630	NPOC:0.02461mg/L TN:3.575mg/L	81	0	50	1.000	
Unknown	NPOC/TN	Blank 14	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:31:54 PM	1	1	TN	3.717	2.934	NPOC:0.02461mg/L TN:3.575mg/L	81	0	50	1.000	
Unknown	NPOC/TN	Blank 14	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:36:13 PM	1	2	TN	2.374	5.321	NPOC:0.02461mg/L TN:3.575mg/L	81	0	50	1.000	
Unknown	NPOC/TN	Blank 14	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:39:39 PM	1	3	TN	0.8983	7.944	NPOC:0.02461mg/L TN:3.575mg/L	81	1	50	1.000	
Unknown	NPOC/TN	Blank 14	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:44:53 PM	1	4	TN	3.978	2.470	NPOC:0.02461mg/L TN:3.575mg/L	81	0	50	1.000	
Unknown	NPOC/TN	Blank 15	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:56:29 PM	1	1	NPOC	0.9711	-0.1291	NPOC:-0.08835mg/L TN:2.569mg/L	82	0	50	1.000	
Unknown	NPOC/TN	Blank 15	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 11:00:11 PM	1	2	NPOC	1.230	-0.06834	NPOC:-0.08835mg/L TN:2.569mg/L	82	0	50	1.000	
Unknown	NPOC/TN	Blank 15	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 11:04:14 PM	1	3	NPOC	1.233	-0.06764	NPOC:-0.08835mg/L TN:2.569mg/L	82	0	50	1.000	
Unknown	NPOC/TN	Blank 15	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 11:09:08 PM	1	4	NPOC	0.8813	-0.1501	NPOC:-0.08835mg/L TN:2.569mg/L	82	1	50	1.000	
Unknown	NPOC/TN	Blank 15	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:56:29 PM	1	1	TN	3.262	3.743	NPOC:-0.08835mg/L TN:2.569mg/L	82	0	50	1.000	
Unknown	NPOC/TN	Blank 15	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:00:11 PM	1	2	TN	3.655	3.044	NPOC:-0.08835mg/L TN:2.569mg/L	82	0	50	1.000	
Unknown	NPOC/TN	Blank 15	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:04:14 PM	1	3	TN	4.851	0.9189	NPOC:-0.08835mg/L TN:2.569mg/L	82	0	50	1.000	
Unknown	NPOC/TN	Blank 15	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:09:08 PM	1	4	TN	5.414	-0.08171	NPOC:-0.08835mg/L TN:2.569mg/L	82	1	50	1.000	
